Cooling_SP,Wall_U,Window_U ,Floor_U,Roof_U,Window_SHGC,Infiltration_rate ,Sensible HR_Eff,EUI-Baseline,IDD-Baseline,OCI-Baseline
20,0.531847522,2.715923225,0.751323437,0.213103868,0.198860986,0.820382002,0.764559352,240.6817113,0.962768623,136.2258486
22,0.665477035,2.057363257,0.535780823,0.330380503,0.129301079,0.350414526,0.897525834,162.2480607,0.946815227,91.83240234
21,0.736473119,3.453010337,0.220967383,0.285714417,0.290710612,0.776814042,0.782160174,222.899631,1.281905002,126.1611912
22,0.29762579,1.7502004,0.511092993,0.31518215,0.208704778,0.747787424,0.808356725,216.4121575,1.050824058,122.4892811
23,0.47159064,2.768379565,0.474101085,0.325124472,0.152008971,0.517129292,0.59290062,178.9265232,1.065012106,101.2724121
21,0.570804637,2.433903888,0.720478667,0.38459296,0.284931822,0.372274991,0.857026299,169.4741154,1.378819135,95.9223493
21,0.715297506,2.837371778,0.300288983,0.150588202,0.189207714,0.557256709,0.602267352,185.2651714,0.854839504,104.860087
24,0.287785113,1.609993376,0.710153414,0.344654633,0.133132812,0.677106001,0.518771468,217.7139994,1.078365446,123.2261236
22,0.372547916,2.404847972,0.450855381,0.266158832,0.145391804,0.695977582,0.756300971,219.2616242,0.900258069,124.1020793
23,0.592594434,2.231037643,0.677793317,0.372391824,0.292205857,0.447313039,0.795440105,169.2804861,1.38995323,95.81275513
24,0.288726518,2.612145245,0.420401472,0.301391238,0.266744036,0.404200159,0.889396086,172.727773,1.162768913,97.76391953
24,0.650937966,1.529381771,0.221213516,0.185325048,0.204658708,0.492113585,0.52297665,175.0469359,0.943347528,99.07656573
20,0.322803526,1.763384246,0.657584753,0.189535353,0.119634539,0.847171355,0.828650542,230.305394,0.647686305,130.352853
24,0.475263896,1.900398718,0.249647714,0.389852032,0.106659544,0.495397834,0.750241211,173.5832507,1.01580022,98.2481199
23,0.554782936,2.124938998,0.496066727,0.365091745,0.186103219,0.304988708,0.803777457,156.330748,1.148732572,88.48320339
20,0.434314707,2.643239073,0.482189253,0.346238822,0.119726202,0.373978094,0.567344258,168.1765962,1.019382379,95.18795343
22,0.531250205,2.861985729,0.284576212,0.232012635,0.155556147,0.690414242,0.758602786,205.6160472,0.876294599,116.3786827
22,0.572530852,2.232382066,0.538945758,0.319644055,0.185564326,0.419131237,0.644223174,175.9133128,1.122988132,99.56693506
21,0.290275881,3.033332745,0.740311845,0.163457102,0.181188829,0.702157742,0.569811112,209.1137621,0.83684317,118.3583893
22,0.636059989,1.606591789,0.757241441,0.228324271,0.290725116,0.909292602,0.569543081,258.125489,1.245215751,146.0990268
22,0.709630138,2.475631004,0.364482856,0.324473412,0.194384763,0.444315007,0.704694583,167.2481666,1.1340023,94.66246232
24,0.486696926,2.900793961,0.216162026,0.36153359,0.19887795,0.776863855,0.529785111,222.5609692,1.277156291,125.9695085
24,0.335518563,2.137595253,0.424799838,0.283217987,0.298651567,0.938189014,0.795351362,248.7431252,1.23550808,140.7886089
24,0.620956817,2.678229192,0.222418241,0.22064143,0.170587037,0.968122474,0.557527049,264.9354723,1.01246735,149.9534773
21,0.745143232,1.268262512,0.583295058,0.201913735,0.28256243,0.728353609,0.802184048,226.9897888,1.078791562,128.4762204
23,0.269512047,2.415862752,0.701622571,0.262256672,0.135798368,0.70201925,0.521573806,221.3795792,0.95256744,125.3008418
23,0.502114193,3.220087628,0.525688779,0.182530242,0.289886184,0.420049267,0.687801757,176.5999069,1.111017163,99.95554731
24,0.297669453,1.338595506,0.254420119,0.163784797,0.101608586,0.914036484,0.681544309,253.3213538,0.642708836,143.3798862
23,0.773608506,1.772148173,0.601381696,0.346759706,0.16166984,0.86776174,0.856010319,235.1340446,1.105382855,133.0858692
24,0.697860502,1.17962766,0.201890714,0.298667495,0.162466435,0.42638475,0.81835649,162.4362553,0.956258007,91.93892051
23,0.598362242,3.038806323,0.662835141,0.251390727,0.251285167,0.776487916,0.801184905,221.4877917,1.143799225,125.3620901
20,0.631629818,1.779945935,0.658843357,0.335163337,0.26540317,0.322688734,0.543964854,162.8251396,1.319225918,92.15902903
23,0.622833174,3.104341845,0.534368655,0.187061496,0.273904082,0.984627037,0.679705569,268.9175469,1.148896715,152.2073315
21,0.796625832,2.902310264,0.513266605,0.393458121,0.284889355,0.467135591,0.627692149,173.9690377,1.490266877,98.46647535
24,0.284052134,3.220082215,0.799527638,0.285135879,0.244923457,0.642520842,0.580017609,200.7451872,1.216984631,113.6217759
23,0.676065709,1.104962497,0.24906393,0.351018744,0.145394926,0.885359798,0.621578753,251.5182633,1.123597728,142.359337
23,0.416515923,2.367248395,0.464594547,0.357956813,0.1323955,0.796990368,0.530481099,224.8443446,1.108413715,127.261899
20,0.219556439,2.193474863,0.46055235,0.31009175,0.156343535,0.382844535,0.849468805,155.5644782,0.874717482,88.04949467
21,0.340094879,3.207849671,0.448533508,0.270585658,0.195738021,0.518890205,0.711551141,179.112075,0.99657073,101.3774345
21,0.472835339,3.223908882,0.724147739,0.269248499,0.136234476,0.99821063,0.775768022,256.220589,0.928649238,145.0208534
21,0.43707644,2.307189581,0.778410469,0.270944774,0.290247788,0.652567557,0.767120309,202.6807663,1.190661508,114.7173137
24,0.341221852,2.985863264,0.205639532,0.352299419,0.269363929,0.404575319,0.749738992,174.0369466,1.306669276,98.50491178
21,0.606428814,1.332313015,0.391886644,0.396539016,0.104757059,0.462411691,0.897834097,180.5606114,0.977388808,102.1973061
22,0.7197431,3.309708601,0.634162464,0.343970661,0.155387038,0.46675888,0.667889422,183.3337156,1.158478321,103.7668831
21,0.763915806,1.133537674,0.599776931,0.154160327,0.277018953,0.507452765,0.598526163,179.1089553,1.00583364,101.3756687
20,0.778407515,1.250008481,0.647670794,0.154782904,0.291192645,0.414013541,0.657328849,163.8784994,1.011256553,92.75523063
20,0.707729429,2.38648467,0.712572026,0.224398761,0.297291596,0.491017371,0.634906544,189.6843518,1.211959258,107.3613431
21,0.325923226,2.135784447,0.251901476,0.282313546,0.112753539,0.46482389,0.580225985,181.9504055,0.86765132,102.9839295
23,0.258409845,1.935552509,0.778262449,0.153776957,0.282686071,0.597796323,0.674632573,205.4950556,0.993770169,116.3102014
21,0.562732907,1.972975105,0.388325212,0.211666255,0.211726143,0.350473825,0.762312238,151.2756344,0.892442203,85.62200907
22,0.526763297,2.511311172,0.701035426,0.283046631,0.187067479,0.758871496,0.519306408,219.5283448,1.115444655,124.2530432
22,0.562427583,2.039385549,0.225904513,0.159222352,0.114196662,0.640355504,0.749065471,208.87661,0.656355654,118.2241613
24,0.306899634,3.266333012,0.266512789,0.209531851,0.160359699,0.644811121,0.667225711,210.839559,0.881683423,119.3351904
20,0.315082681,3.358565136,0.402796642,0.280218805,0.195403513,0.410687679,0.706818908,161.5012856,1.000558856,91.40972766
20,0.388009537,2.358163397,0.395661952,0.154145819,0.205369413,0.891908201,0.862320713,238.7906131,0.766435147,135.155487
20,0.473178097,1.124975438,0.480023132,0.150537892,0.204520865,0.573152673,0.693869321,200.3711386,0.784432813,113.4100645
23,0.507264894,1.231414398,0.612951282,0.27226943,0.268371536,0.425800303,0.598450729,178.5146248,1.189540308,101.0392776
21,0.788896478,2.797865449,0.776762923,0.230502915,0.1031824,0.313876412,0.532313566,157.5991323,0.878593404,89.20110885
24,0.258343856,1.575362855,0.772013655,0.153927357,0.289465829,0.945347246,0.824731814,248.7438388,0.971758644,140.7890127
23,0.52000066,2.608296258,0.771533949,0.307570347,0.151077011,0.927266673,0.757939913,245.0066342,1.036524964,138.6737549
22,0.549756715,1.630273405,0.453761604,0.397177633,0.192537429,0.478915168,0.582062926,174.089206,1.251076757,98.53449062
24,0.482236304,1.814167368,0.639320119,0.355901708,0.104962441,0.880475323,0.739507081,249.186056,1.027707425,141.0393077
23,0.533630546,2.770342548,0.559457352,0.180039548,0.154835503,0.463121795,0.520595347,182.1288724,0.878293167,103.0849418
22,0.643604435,1.613518596,0.715226598,0.373275378,0.176178282,0.511176681,0.869044497,177.3604948,1.113777234,100.3860401
24,0.45678123,1.915698804,0.606672635,0.28736548,0.246556174,0.650593373,0.807674681,200.8606128,1.127031552,113.6871068
21,0.565475349,2.594521979,0.73341545,0.203648308,0.190478313,0.801867929,0.749701217,237.526209,0.933475978,134.4398343
22,0.471545824,2.32565163,0.672356749,0.253873183,0.146729813,0.812623379,0.629778109,239.1819179,0.959121907,135.3769655
20,0.260014056,1.10829809,0.406268258,0.243436985,0.262235196,0.676993478,0.631875499,219.2909233,1.055953489,124.1186626
22,0.224920042,2.03461254,0.250608754,0.185241665,0.158286522,0.887007174,0.672690694,237.9150646,0.761875801,134.6599266
23,0.662329827,3.196606493,0.398794837,0.168634066,0.110584536,0.896655373,0.809952955,250.3461904,0.740977769,141.6959438
23,0.657210804,2.073334037,0.383809328,0.39286353,0.265990299,0.864220789,0.609287233,250.8213575,1.47596188,141.9648883
22,0.603246482,3.17256861,0.464590676,0.229613003,0.25737138,0.584650727,0.689394751,190.8037118,1.123196836,107.9949009
23,0.529891301,3.421330293,0.248932502,0.324508275,0.197076798,0.943362176,0.620265011,261.7156825,1.232831617,148.1310763
21,0.416259137,2.590685164,0.680062879,0.197829919,0.256762851,0.423241438,0.859140479,163.3402985,0.948238583,92.45060895
21,0.258398027,2.494405296,0.690981563,0.167940657,0.284841265,0.874592453,0.624211477,238.9356063,1.033100406,135.2375531
24,0.752005787,3.489992402,0.308812837,0.185810492,0.22979226,0.446836336,0.504006573,180.9881744,1.094855487,102.4393067
24,0.55038607,3.231559658,0.764805725,0.307114652,0.26536731,0.579837144,0.749236038,190.225397,1.277148706,107.6675747
24,0.298914818,1.659347787,0.5830786,0.354878275,0.111111155,0.665948095,0.828865227,213.505809,0.954454281,120.8442879
20,0.745228908,2.704454389,0.514808317,0.158754518,0.124757904,0.733446645,0.878328981,224.082545,0.6902619,126.8307205
20,0.780604083,3.35825279,0.724967747,0.361551445,0.170620306,0.637587753,0.665803855,212.063725,1.235838126,120.0280684
20,0.584538993,3.244901808,0.72746061,0.181317236,0.175543949,0.774574667,0.776070701,232.5814071,0.868358118,131.6410764
22,0.291597118,2.145329802,0.44595827,0.238394092,0.119280542,0.745919439,0.80664796,213.7288838,0.747139871,120.9705482
24,0.322520518,3.44252387,0.669673676,0.286392093,0.227275595,0.838718729,0.513680922,245.5223673,1.246002005,138.9656599
21,0.667381434,1.366107443,0.677567565,0.377421832,0.172673695,0.406833641,0.585844654,174.6998731,1.202813989,98.88012818
22,0.385157793,1.439095829,0.434488889,0.276182933,0.282428208,0.423012817,0.548366478,178.5972302,1.211899462,101.0860323
24,0.783542006,1.869735373,0.753718893,0.231657866,0.285849043,0.343818065,0.76111132,151.5589466,1.160683529,85.78236375
24,0.784320814,1.895618805,0.594810381,0.272407428,0.130842795,0.593600019,0.638874024,190.4602838,0.964370919,107.8005206
22,0.360852995,3.092417521,0.467820275,0.299314146,0.133579337,0.987417681,0.656284722,254.8999463,0.992014245,144.2733696
20,0.588480311,3.281103397,0.348081392,0.191084114,0.176863873,0.486318432,0.596329898,186.3654551,0.906777517,105.4828476
23,0.483332561,2.85386835,0.617695347,0.260302097,0.15419569,0.861057126,0.647068175,246.9983073,1.009131647,139.8010419
21,0.312859607,1.516785478,0.672718068,0.207627436,0.112599804,0.34821478,0.596984364,150.0584597,0.688062123,84.93308817
21,0.778139996,2.655962891,0.592122604,0.375773165,0.259867463,0.667859924,0.809812977,217.6591396,1.386315705,123.195073
24,0.307406147,1.926658242,0.209463859,0.392372278,0.229372222,0.969147759,0.647598892,266.50521,1.340145994,150.8419489
23,0.6114904,2.395696573,0.389355646,0.17998874,0.240189188,0.75364719,0.657358017,217.8929217,1.00365441,123.3273937
23,0.790119628,1.506805563,0.602329619,0.300925289,0.162562496,0.678174673,0.633951207,217.873936,1.091342669,123.3166478
24,0.240296426,1.266270637,0.447534214,0.320309512,0.175402991,0.472888551,0.58595321,171.7472101,1.033351115,97.20892093
24,0.631738468,1.626501835,0.737954849,0.185977932,0.260984475,0.68129121,0.892141376,217.6459054,1.007283156,123.1875825
22,0.496789949,2.277998263,0.752839705,0.346529615,0.257353304,0.903165131,0.569211589,257.146029,1.383764145,145.5446524
22,0.341975309,3.060989412,0.424044926,0.361613937,0.245656456,0.478317324,0.649126048,174.1550438,1.285485021,98.57175479
23,0.52569065,3.119178628,0.615188823,0.327662236,0.218396816,0.569464617,0.705158697,200.6119873,1.232703346,113.5463848
24,0.589524315,3.4212602,0.253673507,0.23078334,0.102502943,0.508676076,0.716202169,187.406348,0.828229921,106.071993
22,0.498995273,1.776989407,0.475376434,0.356686408,0.260443895,0.837341207,0.866607001,244.5381965,1.281723439,138.4086192
22,0.240294807,1.985428266,0.356443578,0.37037137,0.161754361,0.921881639,0.761902709,257.0158598,1.099648059,145.4709766
21,0.292003098,1.896633263,0.688461472,0.225255125,0.141361388,0.821874244,0.665270934,240.3353723,0.830632707,136.0298207
20,0.649564637,1.997643464,0.712656232,0.252792372,0.203864688,0.764448536,0.581859813,220.5652973,1.065314703,124.8399583
21,0.798671253,1.112409212,0.777665976,0.248956632,0.248459543,0.640847478,0.67134243,213.2013579,1.143048302,120.6719686
24,0.677936381,1.897348419,0.21266079,0.179599947,0.22762459,0.408703975,0.565014166,161.6423436,0.969781509,91.48956648
21,0.291942221,2.370212012,0.557121448,0.38483896,0.298759486,0.883525394,0.788319782,241.0403569,1.390601116,136.428842
22,0.712310717,3.485344506,0.697521529,0.194742074,0.144729401,0.372726069,0.800904597,153.259607,0.815071899,86.74493759
24,0.670444201,2.758172148,0.631174804,0.337775136,0.180014418,0.725760485,0.843857707,224.6762533,1.16126376,127.1667594
24,0.70045793,1.998882539,0.465862619,0.179853803,0.227397958,0.846707929,0.538443607,233.5310573,1.039008007,132.1785784
24,0.460382744,3.447584262,0.597790933,0.346988927,0.244472457,0.950837983,0.733037494,250.6546098,1.330588517,141.8705091
23,0.563290477,2.926914815,0.354287092,0.233699382,0.127173825,0.393722108,0.778150031,168.9235385,0.830205305,95.6107228
23,0.609373472,2.26104132,0.368387162,0.319593489,0.133949333,0.304777163,0.504280725,144.4073863,1.028965959,81.73458066
24,0.2177287,1.997577674,0.383388292,0.296816989,0.226800861,0.743279489,0.574078007,216.8158581,1.140105277,122.7177757
22,0.492321239,1.363010894,0.445090293,0.30936056,0.14554179,0.338636711,0.573563934,149.7729884,0.966092924,84.77151141
21,0.569748156,3.391701863,0.240473561,0.218639274,0.12372065,0.540627288,0.549065672,182.0253124,0.840754744,103.0263268
24,0.729366943,2.835248324,0.209877681,0.326107693,0.144356802,0.456320051,0.746322661,167.691572,1.043527626,94.91342978
20,0.408123269,2.576977721,0.219565591,0.350881326,0.286744877,0.975465002,0.528251507,257.2679558,1.396029394,145.613663
22,0.264306701,2.899952254,0.21015958,0.300665386,0.289688037,0.608629205,0.562052325,208.940809,1.296752242,118.2604979
20,0.701671272,1.500228562,0.284460234,0.378799837,0.1737258,0.362984347,0.531526434,167.8510048,1.203182687,95.0036687
21,0.552196658,3.089724438,0.383667978,0.179090541,0.148949835,0.984772661,0.767397751,266.04963,0.819361166,150.5840906
20,0.741224065,1.960569876,0.780941017,0.393932069,0.116847558,0.76343313,0.768317533,231.1840167,1.118545308,130.8501534
23,0.500635895,2.19103999,0.768927569,0.183894549,0.157658958,0.496265538,0.521256576,187.7913334,0.876531833,106.2898947
21,0.433593717,3.023303265,0.591486185,0.156604465,0.129882697,0.392533345,0.829673632,155.855707,0.627513674,88.21433019
23,0.789663816,2.096649318,0.725753656,0.372345714,0.184669437,0.575255075,0.727465319,188.7689521,1.229871053,106.8432269
22,0.329994302,2.533848609,0.353875255,0.183738379,0.250269232,0.454693195,0.616992444,169.4687219,0.960791457,95.91929657
21,0.258851951,1.971975819,0.458583925,0.165179644,0.124424814,0.748379278,0.779050687,226.6752721,0.637936924,128.298204
21,0.489154956,1.915930186,0.731625816,0.266646781,0.109596181,0.977048058,0.658782787,265.4773798,0.89519156,150.260197
24,0.515220213,3.306674236,0.740329825,0.350087462,0.267996434,0.672545128,0.512395531,219.6540321,1.462457597,124.3241822
21,0.768904194,1.605267259,0.760784247,0.361005713,0.126405251,0.813233047,0.848099483,226.1573063,1.034647568,128.0050353
21,0.673556726,1.668288696,0.518135539,0.250101418,0.12665048,0.348116075,0.718384455,149.9757287,0.812071787,84.88626245
20,0.618941344,2.079464711,0.76801113,0.158848019,0.161967955,0.961281592,0.800383514,250.0138888,0.761584528,141.507861
21,0.404091098,2.219730808,0.690616998,0.351774477,0.150211539,0.314312174,0.549353731,146.4424007,1.074784935,82.8863988
21,0.74268074,1.117034565,0.694185381,0.300658582,0.264102701,0.769650223,0.695882281,222.1292775,1.233302329,125.7251711
20,0.620157124,2.892528914,0.615508034,0.215491024,0.174723585,0.836028377,0.803861544,229.9769904,0.896629149,130.1669766
21,0.603804891,2.867869059,0.794708653,0.396729749,0.191564973,0.361584259,0.637418538,167.5001232,1.294007093,94.80506974
22,0.475055741,2.123335935,0.683750978,0.208308349,0.153402505,0.710679775,0.543921678,210.2821788,0.883342119,119.0197132
20,0.49130676,1.723004838,0.453089292,0.322445965,0.174176402,0.538020008,0.723611577,182.3681419,1.013764315,103.2203683
21,0.645648902,1.651910968,0.315679943,0.223091124,0.232049585,0.350438165,0.753551091,164.3136276,0.984337892,93.0015132
21,0.587489275,3.104632923,0.661704903,0.319055919,0.185809096,0.491521036,0.762227551,187.2308,1.118228102,105.9726328
23,0.521138912,3.299298372,0.343012429,0.272473286,0.200383785,0.613204266,0.638947257,207.289893,1.116058248,117.3260794
