Cooling_SP,Wall_U,Window_U ,Floor_U,Roof_U,Window_SHGC,Infiltration_rate ,Sensible HR_Eff,EUI-Mid-future,IDD-Mid-future,OCI-Mid-future
20,0.653601699,2.526395779,0.245594793,0.344097309,0.184140084,0.865871897,0.643106868,309.317631,1.998540146,114.7259094
20,0.657042653,2.777478674,0.71426065,0.295503099,0.248106516,0.865859768,0.60295254,292.0948994,2.380613169,108.3379982
22,0.310692132,2.373649766,0.253475139,0.189903868,0.276021946,0.865789096,0.643924318,292.1933173,2.13781889,108.3745014
20,0.441632397,1.155204049,0.476674562,0.300794671,0.29089057,0.865354889,0.506118888,310.9164298,2.719335177,115.3189038
21,0.539623246,2.415874878,0.60048775,0.24045473,0.263231517,0.865329247,0.866784017,310.2141165,2.180908748,115.0584158
20,0.790412557,1.526355648,0.683574505,0.25563125,0.176971089,0.864887978,0.835022056,308.5092333,1.669203158,114.4260746
24,0.201652511,2.06134694,0.456390932,0.275039392,0.159910095,0.864707163,0.622838642,308.5722396,1.55591373,114.4494437
23,0.32662166,2.055445405,0.259058967,0.170344791,0.166112871,0.864632313,0.816440578,289.3244017,1.206076662,107.3104206
21,0.315810115,2.46004915,0.293080854,0.252515828,0.251399406,0.864377062,0.876771929,291.1429644,2.128197059,107.9849255
23,0.657210804,2.073334037,0.383809328,0.39286353,0.265990299,0.864220789,0.609287233,310.2007692,2.753027789,115.0534653
21,0.319909923,2.534101032,0.467633533,0.312456469,0.229718337,0.864107755,0.851504207,290.8087785,2.09021964,107.860976
21,0.577512674,1.632921013,0.334260316,0.160116775,0.293673489,0.864088739,0.855840379,309.8925917,2.197873323,114.9391622
23,0.240958113,2.473641254,0.751622253,0.188277515,0.296126846,0.863988019,0.536865977,292.3711106,2.266861347,108.4404449
20,0.312111685,2.081725934,0.489519638,0.321256725,0.268745041,0.863940648,0.653416815,292.1136904,2.428210026,108.3449678
23,0.22642276,2.312993858,0.257132822,0.150092853,0.294607908,0.863892478,0.675258469,291.9416363,2.179383098,108.2811529
20,0.678409715,3.030870536,0.496788295,0.330413381,0.183008447,0.863671675,0.535889921,291.211185,1.980237246,108.0102285
22,0.496316979,3.287271193,0.228430528,0.285075955,0.242078454,0.863586926,0.753013567,309.2490529,2.10741674,114.7004737
23,0.748996055,1.357968684,0.732022838,0.15796474,0.158075251,0.863508909,0.586756308,308.5035475,1.304657334,114.4239658
23,0.46446171,3.159211255,0.352514186,0.374276774,0.299840009,0.863410899,0.635481626,310.0981044,2.787540963,115.0153869
20,0.320768134,2.041241622,0.218373698,0.285738988,0.297282347,0.863117937,0.677284156,309.7213173,2.49847493,114.8756366
24,0.378118944,1.253451713,0.406803498,0.159192364,0.181938911,0.863111211,0.636510702,290.4102515,1.443382664,107.7131623
23,0.391673889,3.032770436,0.421272358,0.183856278,0.219918269,0.863038379,0.722455325,308.3662779,1.703756498,114.3730525
20,0.667494074,2.14608151,0.239260438,0.319265668,0.294342624,0.862650606,0.697926557,309.8285533,2.70307083,114.9154104
22,0.504785116,1.738517095,0.633731178,0.203762717,0.134542417,0.862405896,0.631258424,307.4781367,1.19292035,114.0436409
24,0.313101741,3.39856012,0.260242345,0.200910983,0.269260844,0.86238964,0.842807253,291.4004331,2.072429519,108.0804206
20,0.287214596,2.84253512,0.652092243,0.397152815,0.105914306,0.862296498,0.827535071,307.0217471,1.369856825,113.874366
20,0.23228316,1.617793405,0.764009335,0.281648792,0.118096858,0.862291272,0.832091672,288.4731494,1.205656973,106.9946911
21,0.77327993,3.229523318,0.774588603,0.22366246,0.210623391,0.862200467,0.561368115,290.9241292,1.885278732,107.9037595
22,0.284635075,1.667125042,0.247202258,0.306995974,0.245093675,0.862196897,0.883819285,290.9487285,2.141362227,107.9128834
21,0.595067574,1.465003589,0.240665399,0.259995943,0.190180315,0.862047178,0.684964543,307.7169623,1.727768972,114.1322213
22,0.664842687,2.445575239,0.737183564,0.36526483,0.283032776,0.861820463,0.795122293,309.6471621,2.735858777,114.8481324
21,0.244039593,2.863982515,0.242878112,0.173286757,0.204822186,0.861803957,0.765085022,290.1494433,1.506752799,107.6164285
24,0.691702743,2.673233055,0.723960615,0.269354819,0.101886948,0.861781436,0.795783589,307.0464485,1.158154337,113.8835278
24,0.382067588,1.55840238,0.781131622,0.316049073,0.201446593,0.861775463,0.7004977,307.9713367,1.959007365,114.2265688
20,0.683446055,3.467788324,0.519999953,0.398152207,0.139891988,0.861770087,0.604591829,289.8150267,1.819671585,107.4923934
21,0.25038712,3.163082648,0.691152578,0.320537559,0.263548042,0.861669867,0.803513714,291.4791756,2.334244248,108.1096262
23,0.652816097,3.064359424,0.403209123,0.239388043,0.11843149,0.86157217,0.676753968,289.0525742,1.17314582,107.2095998
21,0.369202787,1.906473445,0.690394771,0.316391967,0.110981786,0.861447972,0.859816871,288.3336167,1.226449106,106.9429384
22,0.610185756,3.071691352,0.295622017,0.223560519,0.275025327,0.861304481,0.519619282,292.0855783,2.325137595,108.334541
20,0.506423423,3.008850438,0.435259206,0.199205816,0.256885249,0.861286178,0.778360473,308.8375148,2.012433404,114.5478342
23,0.483332561,2.85386835,0.617695347,0.260302097,0.15419569,0.861057126,0.647068175,307.7686308,1.521125643,114.1513852
23,0.45552933,2.039324342,0.242926134,0.300943733,0.145990295,0.861048557,0.742371085,307.206516,1.508011643,113.9428968
23,0.527122911,2.877716783,0.658866064,0.201045847,0.180465671,0.860970213,0.847991406,289.3705517,1.466335106,107.3275376
21,0.698626079,1.957678392,0.569353333,0.242130676,0.221944926,0.860726698,0.684800588,290.3150829,1.961206566,107.6778643
20,0.556270377,1.994843126,0.527590262,0.361530097,0.255292516,0.860707621,0.824902438,290.7508035,2.471731974,107.839473
20,0.795464858,1.349889833,0.547849679,0.207456417,0.288889605,0.860647064,0.883171058,291.0644902,2.364176226,107.9558194
22,0.746244001,2.23612243,0.596464455,0.161225934,0.172222227,0.860536163,0.612508614,307.3897769,1.45594232,114.0108682
24,0.644632563,2.324076609,0.408163466,0.389681577,0.176452406,0.86043754,0.630036153,307.8046302,2.124549284,114.1647373
20,0.229281232,2.34909165,0.229228013,0.15700856,0.215106368,0.860256406,0.784828786,289.814796,1.536689528,107.4923079
23,0.668552026,2.653872427,0.594685468,0.321656576,0.280775015,0.860191429,0.632392008,291.7316529,2.639934083,108.2032701
22,0.37289737,2.500205363,0.603656263,0.22539375,0.107456657,0.860062367,0.583013169,307.1235313,1.008884739,113.9121177
23,0.746816227,3.19625449,0.660103647,0.286109317,0.246312634,0.859807592,0.559446854,309.2894781,2.330221971,114.7154674
20,0.58520982,1.488741588,0.664379754,0.292553752,0.11733542,0.859745938,0.825161961,288.1895502,1.290578699,106.8895042
20,0.785700446,3.400106441,0.69750939,0.150222748,0.299087086,0.859745496,0.753692523,290.542566,2.214947009,107.7622377
23,0.20715136,2.873975648,0.6245932,0.394680524,0.288669078,0.859698366,0.550636812,291.348545,2.807998379,108.0611753
21,0.632726297,3.408548379,0.721000619,0.381312826,0.224765702,0.859433252,0.806933687,308.0266463,2.320257176,114.2470831
21,0.370054284,2.36744436,0.633535639,0.195255721,0.181666557,0.859422309,0.741833537,307.0367252,1.40324904,113.8799214
20,0.352755863,2.909702103,0.390807002,0.288319865,0.221511359,0.859299209,0.606410031,290.1240183,2.027171586,107.6069984
22,0.453014373,3.335784123,0.303182431,0.220209558,0.138092929,0.859228604,0.828763303,306.702215,1.181929353,113.7558515
21,0.658911928,2.80883726,0.563374156,0.337712047,0.248174804,0.858889062,0.843455492,308.4872919,2.361010187,114.4179366
21,0.645588102,2.835166024,0.636122213,0.188433865,0.118789736,0.85880466,0.646772856,288.0653894,1.014646041,106.8434529
21,0.493479557,2.737763982,0.735941189,0.343525805,0.255964811,0.858744772,0.739688438,289.9544558,2.471421914,107.5441077
20,0.365244978,2.96653243,0.798416222,0.16240307,0.252659347,0.858743583,0.778186558,308.5258594,1.894493379,114.4322412
22,0.643663252,2.00629207,0.411229359,0.394375314,0.178670456,0.858722581,0.677366039,289.1553758,2.097592419,107.2477289
22,0.76417899,1.130331343,0.766967024,0.348928347,0.120281719,0.858681723,0.806569773,306.5728017,1.537042866,113.7078521
23,0.626170583,2.586557616,0.718793567,0.204256471,0.123537609,0.858667323,0.724281691,307.0080046,1.157112176,113.8692689
23,0.791327829,3.241225155,0.78687014,0.396437784,0.246949155,0.858555301,0.569669031,309.5270431,2.585250182,114.8035803
23,0.756755472,2.819872126,0.712503475,0.209980835,0.268622091,0.858462875,0.826143155,289.8592652,2.21911634,107.5088015
21,0.718395192,3.226235052,0.255811384,0.229271578,0.192367266,0.858202028,0.858047801,306.944476,1.671165707,113.8457062
22,0.735004676,3.296001729,0.345232581,0.178771477,0.189077581,0.858160422,0.873980588,288.7460204,1.528791948,107.095899
24,0.335773358,1.674948732,0.590487289,0.183184108,0.279365417,0.858139823,0.647343004,290.7066181,2.165943198,107.8230847
21,0.457517718,1.231010176,0.51572641,0.270552506,0.17512117,0.858060831,0.668222605,289.0615681,1.646090783,107.2129356
20,0.758782358,3.332707214,0.451131311,0.234666773,0.20677472,0.858025429,0.764614835,289.0069171,1.829170923,107.1926655
24,0.593361747,2.754819179,0.460310238,0.386246332,0.285415645,0.857947254,0.736663994,309.0887908,2.83943906,114.6410325
20,0.536119821,2.832193269,0.269090858,0.288542879,0.157111884,0.857698294,0.797536125,306.8389521,1.58515769,113.8065673
24,0.300805818,2.012054592,0.624415665,0.159601049,0.124748465,0.857574205,0.548324592,287.7502513,1.002853112,106.7265682
20,0.565719808,2.745119585,0.503811962,0.265029449,0.294907317,0.857570474,0.665185893,290.8985496,2.532759675,107.894272
24,0.750935563,1.250892569,0.444701329,0.196077941,0.179743049,0.857427381,0.789399659,288.4537102,1.515594194,106.9874811
23,0.594240586,2.424322629,0.365639482,0.240741837,0.211273744,0.856871902,0.585323581,289.7002296,1.918615788,107.4498152
20,0.448315332,2.052953009,0.55913691,0.26344517,0.25517505,0.85672717,0.766944821,308.2364819,2.212544709,114.3249111
23,0.572967102,3.34491364,0.246469112,0.368057831,0.107847392,0.856583323,0.529535247,288.162146,1.513223301,106.87934
21,0.396273644,1.265270281,0.437587701,0.236856746,0.118555905,0.856521718,0.683827426,287.8364452,1.093550459,106.7585375
23,0.322398985,1.925582477,0.770603723,0.383550028,0.175240866,0.856496524,0.522289317,307.3716496,1.962719618,114.0041448
20,0.717294365,1.283448552,0.271590401,0.150265996,0.295574225,0.856488139,0.543058871,309.6167569,2.307275264,114.8368551
24,0.658998737,1.985189599,0.774887302,0.258786996,0.283827095,0.856468089,0.636132373,309.4981367,2.50143026,114.7928589
20,0.447069103,3.021436747,0.246785712,0.379653856,0.265656704,0.856435626,0.815894459,289.8653142,2.547541584,107.511045
21,0.375748653,2.026286311,0.718694199,0.301013745,0.160888688,0.85633463,0.749939408,287.9135152,1.588835322,106.7871228
22,0.307112691,2.204679351,0.329877966,0.164874194,0.148851947,0.856321779,0.709089832,287.7799231,1.090368842,106.7375735
20,0.76754693,2.091733198,0.409645942,0.227283127,0.212146319,0.856191326,0.895851294,307.078709,1.817054402,113.8954932
20,0.686043061,3.452348477,0.446055704,0.325258642,0.285107518,0.856125642,0.835137419,308.8502208,2.604013017,114.5525469
21,0.607644616,2.145642143,0.341714506,0.303345945,0.164334437,0.856043022,0.743271213,306.9187942,1.698673634,113.8361808
23,0.672540085,3.407143389,0.300445176,0.292275438,0.172448253,0.856006094,0.863813718,287.7350935,1.707115215,106.7209462
21,0.560111524,1.932118956,0.394524389,0.398614721,0.113923286,0.85595374,0.866211621,306.1865656,1.550720925,113.5645972
22,0.602701236,2.859786657,0.480807087,0.27977743,0.294052904,0.855807171,0.679389507,308.9279046,2.56570208,114.5813598
20,0.447296686,3.130217268,0.540245637,0.159739108,0.240482663,0.855704829,0.825052693,289.4864713,1.785545594,107.3705322
22,0.36380199,2.102628214,0.59902407,0.362854346,0.104808089,0.855420265,0.878134015,305.4351602,1.343825544,113.2859009
21,0.598893171,2.850051031,0.471411177,0.22678702,0.290297058,0.855255211,0.659955241,290.2749108,2.389002641,107.6629644
23,0.626579939,1.606046672,0.50300202,0.156956642,0.28399348,0.85520367,0.736958273,289.8434006,2.188734075,107.5029173
23,0.348965058,1.94207033,0.508026762,0.355164462,0.144384217,0.854916227,0.763035738,305.7653423,1.60749612,113.4083655
22,0.378180853,1.544148749,0.234097758,0.173705123,0.231142152,0.854774526,0.540159276,307.530919,1.829008979,114.0632178
21,0.251885425,1.686976272,0.356915454,0.255807156,0.271543503,0.854568975,0.881077155,307.4803667,2.23510215,114.044468
22,0.735657929,3.420523211,0.352123429,0.151269039,0.169592065,0.854494252,0.565141711,306.6168565,1.439893133,113.7241921
22,0.302391833,2.374534906,0.274931188,0.232070003,0.263429159,0.854136563,0.808422526,289.1056685,2.093099838,107.2292925
22,0.64912192,1.747727286,0.365441666,0.181922536,0.102300614,0.853967864,0.833250664,286.3071104,0.847299717,106.1913073
21,0.407898626,2.124633276,0.444853063,0.31853642,0.147183169,0.853569444,0.638179893,287.1653648,1.570642469,106.5096338
22,0.284938105,3.423384993,0.716122766,0.234241786,0.168823578,0.853508893,0.538280056,287.4486825,1.455530945,106.6147163
21,0.412743667,2.737255501,0.722172396,0.190550361,0.220694618,0.853492504,0.779261592,306.3681156,1.717848771,113.6319341
24,0.637783685,1.28012298,0.550584996,0.226925744,0.214742245,0.853217927,0.876506783,288.7645533,1.80850796,107.1027728
22,0.224764639,2.440146718,0.635381873,0.270305288,0.113572112,0.853210031,0.854832234,304.4939723,1.130575155,112.9368143
20,0.630774333,1.932993098,0.247990449,0.329958943,0.270980675,0.852892649,0.747668379,307.6393683,2.534000616,114.1034417
24,0.207598624,3.231768277,0.271773882,0.178207043,0.215236787,0.852837874,0.760865734,288.5899721,1.570912568,107.0380206
24,0.355482183,2.860344467,0.702534713,0.238663004,0.254646442,0.852626485,0.860228637,288.822764,2.097997601,107.1243632
23,0.494438078,1.792025424,0.675717334,0.283354146,0.178111584,0.852543646,0.645079629,286.9601731,1.779693822,106.4335282
20,0.285879392,1.792712641,0.220713031,0.185163583,0.286356774,0.852374416,0.71426891,307.4436756,2.15607788,114.0308593
21,0.52609705,2.973108374,0.426335079,0.320136224,0.227574855,0.852355402,0.564412063,289.0574227,2.206383576,107.2113981
20,0.502121192,1.137554158,0.243307635,0.177618317,0.299527154,0.852346167,0.510380787,290.1311296,2.354280912,107.609636
21,0.216673823,2.505872716,0.66530804,0.162328555,0.242304531,0.852289348,0.807960676,306.6032088,1.789678994,113.7191301
23,0.37348564,2.50200153,0.564806924,0.190597385,0.146510687,0.852057781,0.65194967,286.5759206,1.17758391,106.291009
20,0.589327603,2.688728165,0.510525996,0.182498207,0.254282928,0.852056014,0.698514741,289.3211854,2.005762413,107.3092277
20,0.707585935,1.585137568,0.631885479,0.300828449,0.199770774,0.851958906,0.514446437,288.9442073,1.859759066,107.1694065
24,0.283067444,1.508254099,0.349717111,0.359983054,0.290539642,0.851936645,0.797045693,307.527806,2.669535374,114.0620633
21,0.761125245,1.895447215,0.671639716,0.32004834,0.124956023,0.851818884,0.520253066,305.9267521,1.54620771,113.4682323
22,0.368762449,1.851582519,0.562522836,0.163934763,0.240029284,0.851747296,0.827373361,306.538259,1.807792212,113.6950402
22,0.752625906,1.945591027,0.59259153,0.252621529,0.272142248,0.851738953,0.603928574,289.4660906,2.38690554,107.362973
24,0.214065716,2.860809019,0.674083707,0.310819148,0.13141799,0.851592845,0.792526806,305.01042,1.376907047,113.1283648
22,0.243077985,1.590208712,0.594271556,0.262090657,0.19980026,0.851500482,0.612233155,288.184705,1.744267047,106.8877071
22,0.615106164,3.339616177,0.485829052,0.269354423,0.16330146,0.851289391,0.53512818,306.1563829,1.633804521,113.5534024
24,0.405120161,2.45316097,0.412813709,0.207662597,0.242856734,0.850876106,0.827274894,288.0873523,1.892548512,106.851599
22,0.758092137,2.428280094,0.719094871,0.387656271,0.292691452,0.850843586,0.731376034,288.6869202,2.917705799,107.0739787
22,0.267427908,3.302126587,0.775228199,0.212039925,0.198814825,0.850808352,0.569458771,306.3699348,1.629708293,113.6326088
21,0.72179146,2.832795413,0.310407498,0.185738909,0.115132547,0.850784214,0.82618352,286.0933417,0.931944266,106.1120204
24,0.27960201,1.202893609,0.425850896,0.20765939,0.108639129,0.850112636,0.728420575,286.2037044,0.947153321,106.152954
20,0.633714145,2.392615209,0.747007275,0.242849794,0.287522622,0.849889578,0.733850829,307.2166071,2.399782896,113.9466396
20,0.638910439,1.452819924,0.520898901,0.189181965,0.227021834,0.849870599,0.584553811,288.5186727,1.84675935,107.0115757
22,0.217448909,3.057813189,0.421112752,0.342841225,0.205753293,0.849857006,0.801169275,287.345835,1.991049944,106.5765702
23,0.392465664,2.560934094,0.720875333,0.184330804,0.170726401,0.849538337,0.643938721,305.5751323,1.369994784,113.3378166
21,0.395290286,2.104892856,0.606742094,0.214292386,0.244478934,0.849511929,0.672486067,307.0240173,1.953407861,113.875208
23,0.789261262,1.236961162,0.67481522,0.29916747,0.105316868,0.849474865,0.585074715,286.123955,1.368910881,106.1233749
24,0.4130696,1.5668578,0.41888891,0.38091832,0.187729138,0.849426578,0.811018066,287.2321765,2.039195093,106.5344142
21,0.336502133,2.067282927,0.723313347,0.159544825,0.233893999,0.849300624,0.638418465,288.1581569,1.766837984,106.8778604
23,0.795721397,3.059838269,0.672518525,0.238647693,0.121301096,0.849283502,0.809306393,285.8735933,1.170616943,106.0305158
20,0.43993714,2.241850558,0.757219941,0.302814307,0.145213211,0.84910226,0.649803936,285.9734054,1.537209695,106.0675361
